Tag Name,Value,Timestamp
BLDC Speed,0,02 Mar 2017 15:52:35:656  
BLDC Speed,0,02 Mar 2017 15:52:35:906  
BLDC Speed,0,02 Mar 2017 15:52:36:156  
BLDC Speed,0,02 Mar 2017 15:52:36:406  
BLDC Speed,0,02 Mar 2017 15:52:36:656  
BLDC Speed,0,02 Mar 2017 15:52:36:905  
BLDC Speed,0,02 Mar 2017 15:52:37:155  
BLDC Speed,0,02 Mar 2017 15:52:37:405  
BLDC Speed,0,02 Mar 2017 15:52:37:655  
BLDC Speed,0,02 Mar 2017 15:52:37:905  
BLDC Speed,0,02 Mar 2017 15:52:38:156  
BLDC Speed,0,02 Mar 2017 15:52:38:405  
BLDC Speed,0,02 Mar 2017 15:52:38:656  
BLDC Speed,0,02 Mar 2017 15:52:38:905  
BLDC Speed,0,02 Mar 2017 15:52:39:156  
BLDC Speed,0,02 Mar 2017 15:52:39:405  
BLDC Speed,0,02 Mar 2017 15:52:39:655  
BLDC Speed,0,02 Mar 2017 15:52:39:906  
BLDC Speed,0,02 Mar 2017 15:52:40:155  
BLDC Speed,0,02 Mar 2017 15:52:40:405  
BLDC Speed,0,02 Mar 2017 15:52:40:655  
BLDC Speed,0,02 Mar 2017 15:52:40:907  
BLDC Speed,0,02 Mar 2017 15:52:41:155  
BLDC Speed,0,02 Mar 2017 15:52:41:406  
BLDC Speed,0,02 Mar 2017 15:52:41:655  
BLDC Speed,0,02 Mar 2017 15:52:41:906  
BLDC Speed,0,02 Mar 2017 15:52:42:156  
BLDC Speed,0,02 Mar 2017 15:52:42:406  
BLDC Speed,0,02 Mar 2017 15:52:42:655  
BLDC Speed,0,02 Mar 2017 15:52:42:905  
BLDC Speed,0,02 Mar 2017 15:52:43:155  
BLDC Speed,0,02 Mar 2017 15:52:43:405  
BLDC Speed,0,02 Mar 2017 15:52:43:655  
BLDC Speed,0,02 Mar 2017 15:52:43:905  
BLDC Speed,0,02 Mar 2017 15:52:44:156  
BLDC Speed,0,02 Mar 2017 15:52:44:405  
BLDC Speed,0,02 Mar 2017 15:52:44:655  
BLDC Speed,0,02 Mar 2017 15:52:44:906  
BLDC Speed,0,02 Mar 2017 15:52:45:155  
BLDC Speed,0,02 Mar 2017 15:52:45:405  
BLDC Speed,0,02 Mar 2017 15:52:45:655  
BLDC Speed,0,02 Mar 2017 15:52:45:905  
BLDC Speed,0,02 Mar 2017 15:52:46:156  
BLDC Speed,0,02 Mar 2017 15:52:46:405  
BLDC Speed,0,02 Mar 2017 15:52:46:656  
BLDC Speed,0,02 Mar 2017 15:52:46:906  
BLDC Speed,0,02 Mar 2017 15:52:47:155  
BLDC Speed,0,02 Mar 2017 15:52:47:406  
BLDC Speed,0,02 Mar 2017 15:52:47:656  
BLDC Speed,0,02 Mar 2017 15:52:47:907  
BLDC Speed,0,02 Mar 2017 15:52:48:156  
BLDC Speed,0,02 Mar 2017 15:52:48:406  
BLDC Speed,0,02 Mar 2017 15:52:48:657  
BLDC Speed,0,02 Mar 2017 15:52:48:907  
BLDC Speed,0,02 Mar 2017 15:52:49:157  
BLDC Speed,0,02 Mar 2017 15:52:49:406  
BLDC Speed,0,02 Mar 2017 15:52:49:657  
BLDC Speed,0,02 Mar 2017 15:52:49:907  
BLDC Speed,0,02 Mar 2017 15:52:50:157  
BLDC Speed,0,02 Mar 2017 15:52:50:406  
BLDC Speed,0,02 Mar 2017 15:52:50:657  
BLDC Speed,0,02 Mar 2017 15:52:50:907  
BLDC Speed,0,02 Mar 2017 15:52:51:157  
BLDC Speed,0,02 Mar 2017 15:52:51:407  
BLDC Speed,0,02 Mar 2017 15:52:51:656  
BLDC Speed,0,02 Mar 2017 15:52:51:906  
BLDC Speed,0,02 Mar 2017 15:52:52:156  
BLDC Speed,0,02 Mar 2017 15:52:52:406  
BLDC Speed,0,02 Mar 2017 15:52:52:657  
BLDC Speed,0,02 Mar 2017 15:52:52:907  
BLDC Speed,0,02 Mar 2017 15:52:53:156  
BLDC Speed,0,02 Mar 2017 15:52:53:406  
BLDC Speed,0,02 Mar 2017 15:52:53:656  
BLDC Speed,0,02 Mar 2017 15:52:53:906  
BLDC Speed,0,02 Mar 2017 15:52:54:157  
BLDC Speed,0,02 Mar 2017 15:52:54:406  
BLDC Speed,0,02 Mar 2017 15:52:54:657  
BLDC Speed,0,02 Mar 2017 15:52:54:907  
BLDC Speed,0,02 Mar 2017 15:52:55:157  
BLDC Speed,0,02 Mar 2017 15:52:55:406  
BLDC Speed,0,02 Mar 2017 15:52:55:656  
BLDC Speed,0,02 Mar 2017 15:52:55:907  
BLDC Speed,0,02 Mar 2017 15:52:56:157  
BLDC Speed,0,02 Mar 2017 15:52:56:406  
BLDC Speed,0,02 Mar 2017 15:52:56:656  
BLDC Speed,0,02 Mar 2017 15:52:56:906  
BLDC Speed,0,02 Mar 2017 15:52:57:156  
BLDC Speed,0,02 Mar 2017 15:52:57:406  
BLDC Speed,0,02 Mar 2017 15:52:57:656  
BLDC Speed,0,02 Mar 2017 15:52:57:906  
BLDC Speed,0,02 Mar 2017 15:52:58:156  
BLDC Speed,0,02 Mar 2017 15:52:58:406  
BLDC Speed,0,02 Mar 2017 15:52:58:656  
BLDC Speed,0,02 Mar 2017 15:52:58:907  
BLDC Speed,0,02 Mar 2017 15:52:59:157  
BLDC Speed,0,02 Mar 2017 15:52:59:406  
BLDC Speed,0,02 Mar 2017 15:52:59:656  
BLDC Speed,0,02 Mar 2017 15:52:59:907  
BLDC Speed,0,02 Mar 2017 15:53:00:158  
BLDC Speed,0,02 Mar 2017 15:53:00:406  
BLDC Speed,0,02 Mar 2017 15:53:00:657  
BLDC Speed,0,02 Mar 2017 15:53:00:906  
BLDC Speed,0,02 Mar 2017 15:53:01:157  
BLDC Speed,0,02 Mar 2017 15:53:01:406  
BLDC Speed,0,02 Mar 2017 15:53:01:657  
BLDC Speed,0,02 Mar 2017 15:53:01:906  
BLDC Speed,0,02 Mar 2017 15:53:02:157  
BLDC Speed,0,02 Mar 2017 15:53:02:409  
BLDC Speed,0,02 Mar 2017 15:53:02:657  
BLDC Speed,0,02 Mar 2017 15:53:02:906  
BLDC Speed,0,02 Mar 2017 15:53:03:156  
BLDC Speed,0,02 Mar 2017 15:53:03:406  
BLDC Speed,0,02 Mar 2017 15:53:03:657  
BLDC Speed,0,02 Mar 2017 15:53:03:906  
BLDC Speed,0,02 Mar 2017 15:53:04:156  
BLDC Speed,0,02 Mar 2017 15:53:04:407  
BLDC Speed,0,02 Mar 2017 15:53:04:657  
BLDC Speed,0,02 Mar 2017 15:53:04:907  
BLDC Speed,0,02 Mar 2017 15:53:05:158  
BLDC Speed,0,02 Mar 2017 15:53:05:408  
BLDC Speed,0,02 Mar 2017 15:53:05:657  
BLDC Speed,0,02 Mar 2017 15:53:05:908  
